timestamp,project_name,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,on_cloud,cloud_provider,cloud_region
2021-03-10 09:26:11,project_theta,18,8,4.116520295054666,6,0,1.2345352218055468,6,0,0.15653324731509508,6,Canada,CAN,Ontario,N,,brazilsouth
2021-03-11 09:26:11,project_delta,17,9,2.9378162976261195,7,0,1.2345374027163851,7,0,0.15653370965009275,6,Canada,TWN,Ontario,N,,asia-east1
2021-03-12 09:26:11,project_delta,20,6,4.5,6,0,1.2345377572924754,7,0,0.15653378452181674,6,Taiwan,TWN,Ontario,N,,asia-east1
2021-03-13 09:26:11,project_theta,36,5,3.6921530757821586,4,0,1.234537487381471,2,0,0.15653372757500872,4,Canada,CAN,Ontario,N,,asia-east1
2021-03-14 09:26:11,project_alpha,28,6,3.1612664983289083,5,0,1.2345370040555725,5,0,0.15653362457144498,5,Taiwan,CAN,Ontario,N,,
2021-03-15 09:26:11,project_delta,41,2,2.253681915435099,6,0,1.2345383428361598,6,0,0.15653390869790854,6,USA,USA,Ohio,N,,
2021-03-16 09:26:11,project_delta,34,6,4.5,4,0,1.2345365621795887,4,0,0.1565335320471895,4,Taiwan,TWN,Ontario,Y,,asia-east1
2021-03-17 09:26:11,project_theta,23,3,4.184986730013895,6,0,1.2345352595386099,6,0,0.15653325473614746,7,Canada,CAN,Ontario,N,,
2021-03-18 09:26:11,project_alpha,36,9,4.5,4,0,1.2345358471062815,4,0,0.15653337960473718,4,Taiwan,CAN,Ontario,N,,asia-east1
2021-03-19 09:26:11,project_delta,25,4,4.3091770888746215,3,0,1.2345365557814396,3,0,0.1565335297849455,8,USA,USA,Ohio,N,,
2021-03-20 09:26:11,project_delta,35,8,4.5,4,0,1.2345357921528048,9,0,0.15653336760207226,4,Canada,CAN,Ontario,Y,,asia-east1
2021-03-21 09:26:11,project_gamma,37,5,2.4676643970242385,4,0,1.2345379647950658,9,0,0.15653382888181278,9,USA,TWN,Ohio,N,,
2021-03-22 09:26:11,project_beta,36,8,0.7081665458465813,7,0,1.2345367141851915,7,0,0.15653356317131806,5,Brazil,BRA,Sao Paulo,N,,asia-east1
2021-03-23 09:26:11,project_delta,39,6,2.6927233503820394,5,0,1.2345370814359822,7,0,0.15653364066461675,7,Taiwan,CAN,Ontario,N,,
2021-03-24 09:26:11,project_theta,23,7,4.276278608460158,4,0,1.2345365427320971,4,0,0.1565335273604607,4,Canada,CAN,Ontario,N,,asia-east1
2021-03-25 09:26:11,project_alpha,26,6,0.5151594977393055,6,0,1.2345374795461048,7,0,0.1565337257009037,7,Canada,TWN,Changhua County,N,,
2021-03-26 09:26:11,project_theta,26,9,3.6065904461608222,4,0,1.234535934287484,4,0,0.1565333980914037,4,Canada,CAN,Ontario,N,,
2021-03-27 09:26:11,project_theta,10,6,4.069193097314479,6,0,1.234536734027483,9,0,0.15653356840639765,9,Brazil,BRA,Sao Paulo,N,,
2021-03-28 09:26:11,project_delta,10,9,1.5074904617667881,7,0,1.234536918006479,5,0,0.15653360687150594,5,Canada,CAN,Changhua County,Y,gcp,brazilsouth
2021-03-29 09:26:11,project_delta,23,4,1.9228817118961299,5,0,1.2345369740231256,5,0,0.1565336185551595,5,Canada,USA,Changhua County,N,,
2021-03-30 09:26:11,project_theta,42,1,4.5,3,0,1.234537620875349,3,0,0.15653375564172306,3,Canada,CAN,Ontario,N,,
2021-03-31 09:26:11,project_alpha,27,5,2.9375457355684462,9,0,1.234537258165853,4,0,0.15653367892865694,4,Canada,TWN,Ontario,N,,
2021-04-01 09:26:11,project_gamma,32,9,4.5,9,0,1.2345355158747042,9,0,0.15653330894147194,9,USA,USA,Changhua County,N,,
2021-04-02 09:26:11,project_delta,35,9,2.3651619202861616,8,0,1.234538396,8,0,0.15653392,8,USA,USA,Ohio,N,,
2021-04-03 09:26:11,project_gamma,43,6,0.5786396359758563,6,0,1.2345372246069872,9,0,0.15653367209722155,6,Taiwan,USA,Ohio,N,,
2021-04-04 09:26:11,project_delta,13,5,1.9485519874357498,4,0,1.234535,4,0,0.1565332,9,Taiwan,CAN,Ontario,Y,,asia-east1
2021-04-05 09:26:11,project_alpha,10,6,3.338837105485303,7,0,1.234536215209134,6,0,0.15653345786376952,7,Canada,CAN,Ontario,N,gcp,
2021-04-06 09:26:11,project_beta,34,6,0.6551255973342651,3,0,1.234535689355462,1,0,0.15653334647837236,8,Brazil,CAN,Ontario,N,,
2021-04-07 09:26:11,project_alpha,38,5,2.5286619638654733,5,0,1.234537078575754,5,0,0.15653364074899628,5,Canada,CAN,Ontario,N,,
2021-04-08 09:26:11,project_delta,22,2,3.064476196262652,5,0,1.2345360121101694,1,0,0.15653341508607294,5,Taiwan,USA,Changhua County,N,,
2021-04-09 09:26:11,project_beta,23,8,0.8640985723928987,7,0,1.2345353545579882,7,0,0.15653327561140784,7,Brazil,BRA,Sao Paulo,N,,asia-east1
2021-04-10 09:26:11,project_gamma,30,8,4.5,3,0,1.234535677111607,3,0,0.1565333433189801,3,USA,USA,Ohio,N,,
2021-04-11 09:26:11,project_theta,45,4,1.7445682761426102,6,0,1.234538396,6,0,0.15653392,6,Canada,BRA,Ontario,N,,asia-east1
2021-04-12 09:26:11,project_alpha,38,8,3.8641833829940255,6,0,1.2345368926249298,6,0,0.15653360162817834,6,Canada,CAN,Ontario,N,,
2021-04-13 09:26:11,project_theta,10,4,0.5,6,0,1.2345378276470251,6,0,0.15653379963903022,6,Brazil,BRA,Sao Paulo,N,gcp,brazilsouth
2021-04-14 09:26:11,project_gamma,20,6,2.779021165892438,7,0,1.2345372861052923,7,0,0.15653368440153206,7,USA,USA,Ohio,Y,gcp,
2021-04-15 09:26:11,project_theta,29,7,2.160789532310138,3,0,1.2345366769545736,1,0,0.1565335558374562,3,Canada,CAN,Ontario,N,,
2021-04-16 09:26:11,project_gamma,47,2,2.1276428891465784,1,0,1.2345380736922775,1,0,0.15653385199363343,1,Taiwan,CAN,Ontario,N,,
2021-04-17 09:26:11,project_theta,22,5,2.834159929511061,7,0,1.234537124198497,6,0,0.15653365084440848,6,Taiwan,TWN,Ontario,N,gcp,asia-east1
2021-04-18 09:26:11,project_delta,24,6,2.313875712124915,2,0,1.23453752954984,2,0,0.156533736357851,2,Canada,CAN,Ontario,N,,
2021-04-19 09:26:11,project_delta,34,9,1.7041338795895973,7,0,1.2345378411858772,7,0,0.15653380211336412,7,Taiwan,CAN,Changhua County,N,,
2021-04-20 09:26:11,project_gamma,34,9,2.6123486588803173,9,0,1.234538396,9,0,0.15653392,4,Taiwan,USA,Changhua County,N,gcp,asia-east1
2021-04-21 09:26:11,project_gamma,31,7,3.928738837310285,6,0,1.234535,6,0,0.1565332,6,USA,TWN,Changhua County,N,,
2021-04-22 09:26:11,project_gamma,31,5,1.6029515437903288,6,0,1.234538396,6,0,0.15653392,6,USA,TWN,Ohio,N,,
2021-04-23 09:26:11,project_delta,26,9,2.706541628971115,1,0,1.2345356848440707,3,0,0.15653334519706355,1,USA,TWN,Changhua County,N,,asia-east1
2021-04-24 09:26:11,project_theta,37,1,2.735501779082988,4,0,1.234535,4,0,0.1565332,4,Brazil,BRA,Sao Paulo,N,,
2021-04-25 09:26:11,project_alpha,48,4,1.440793106584535,4,0,1.2345361665501677,2,0,0.15653344724178617,4,Taiwan,CAN,Changhua County,N,,
2021-04-26 09:26:11,project_alpha,32,2,4.457844969367193,2,0,1.2345363241123666,4,0,0.1565334809957974,4,Taiwan,CAN,Ontario,N,,
2021-04-27 09:26:11,project_alpha,28,2,1.7703850574793472,5,0,1.234535,1,0,0.1565332,1,Taiwan,TWN,Changhua County,N,,
2021-04-28 09:26:11,project_gamma,38,6,4.4068156723324385,5,0,1.2345352739804936,5,0,0.1565332577942815,7,Taiwan,USA,Ontario,N,,
2021-04-29 09:26:11,project_delta,10,6,3.365425095653266,8,0,1.2345352219652523,8,0,0.15653324628533502,8,Taiwan,TWN,Changhua County,N,,
2021-04-30 09:26:11,project_alpha,33,2,4.5,4,0,1.234538396,4,0,0.15653392,4,Taiwan,USA,Changhua County,N,,
2021-05-01 09:26:11,project_alpha,49,6,4.36736098714256,4,0,1.2345371046300244,4,0,0.15653364601894948,4,Canada,CAN,Ontario,N,,
2021-05-02 09:26:11,project_delta,23,8,3.086442531195628,1,0,1.2345381324959226,1,0,0.1565338639206721,1,Canada,CAN,Ontario,N,,asia-east1
2021-05-03 09:26:11,project_gamma,15,1,2.5993552328953657,1,0,1.2345371208176907,3,0,0.15653364895856328,3,Taiwan,TWN,Ohio,Y,gcp,brazilsouth
2021-05-04 09:26:11,project_delta,25,3,2.3967520312916712,9,0,1.2345376541266648,9,0,0.15653376241976438,9,Taiwan,TWN,Ontario,N,gcp,
2021-05-05 09:26:11,project_alpha,17,7,3.9156760966683333,8,0,1.234535,8,0,0.1565332,8,Canada,CAN,Ontario,N,,
2021-05-06 09:26:11,project_gamma,33,5,1.5052120258789154,5,0,1.2345374971975889,5,0,0.1565337297555093,7,USA,USA,Ohio,N,,
2021-05-07 09:26:11,project_delta,49,8,2.140552720379605,2,0,1.2345357234606174,2,0,0.15653335305498361,2,Canada,CAN,Ontario,N,,
2021-05-08 09:26:11,project_beta,38,9,2.0447946499819043,6,0,1.234536174338818,9,0,0.15653344865237023,9,Canada,BRA,Ontario,N,,
2021-05-09 09:26:11,project_delta,46,9,1.8656096022249542,4,0,1.2345374813833605,4,0,0.15653372657003564,4,Taiwan,USA,Ohio,N,,
2021-05-10 09:26:11,project_theta,26,2,0.5,4,0,1.234536083898649,4,0,0.15653342980297633,9,Brazil,CAN,Ontario,N,gcp,brazilsouth
2021-05-11 09:26:11,project_delta,34,9,2.7652621643308435,2,0,1.2345359104679166,2,0,0.15653339267066846,2,Taiwan,TWN,Changhua County,N,,asia-east1
2021-05-12 09:26:11,project_delta,33,9,3.390058812119002,7,0,1.2345355889655114,5,0,0.15653332505606082,7,Canada,CAN,Ontario,N,,
2021-05-13 09:26:11,project_delta,17,9,4.5,6,0,1.2345350303603406,7,0,0.15653320655670042,6,Taiwan,CAN,Ontario,N,,
2021-05-14 09:26:11,project_theta,16,2,3.7341253427750147,5,0,1.2345364577122695,5,0,0.15653350888679343,1,Canada,BRA,Ontario,N,,
2021-05-15 09:26:11,project_alpha,26,6,3.4906969604035143,7,0,1.234536172941364,7,0,0.1565334485601669,7,Taiwan,CAN,Ontario,Y,,asia-east1
2021-05-16 09:26:11,project_alpha,10,6,4.193495263809567,8,0,1.234535951911541,8,0,0.15653340175952007,8,Canada,CAN,Ontario,N,,asia-east1
2021-05-17 09:26:11,project_gamma,40,4,2.5205427634890563,5,0,1.234538396,5,0,0.15653392,5,USA,USA,Ohio,N,,
2021-05-18 09:26:11,project_beta,27,1,4.5,5,0,1.234538221353109,7,0,0.1565338835344254,5,Brazil,BRA,Sao Paulo,N,gcp,brazilsouth
2021-05-19 09:26:11,project_alpha,34,4,3.399684248222604,2,0,1.234537330063059,2,0,0.15653369440920503,4,Canada,CAN,Sao Paulo,N,,asia-east1
2021-05-20 09:26:11,project_alpha,31,4,2.046917543266251,6,0,1.2345365120846679,6,0,0.15653352055691774,7,Canada,CAN,Ontario,N,,
2021-05-21 09:26:11,project_alpha,41,6,0.5,8,0,1.2345380511756192,8,0,0.15653384677422216,8,Brazil,CAN,Ontario,N,,
2021-05-22 09:26:11,project_beta,11,5,2.6933349664831763,3,0,1.234538396,3,0,0.15653392,3,Brazil,CAN,Ontario,N,,asia-east1
2021-05-23 09:26:11,project_theta,41,5,2.406527227604489,5,0,1.2345373565472166,7,0,0.15653369961577915,5,Canada,CAN,Ontario,N,,
2021-05-24 09:26:11,project_delta,38,1,4.5,9,0,1.234537958382328,6,0,0.15653382749730435,9,Taiwan,CAN,Changhua County,N,,asia-east1
2021-05-25 09:26:11,project_delta,49,4,2.298721112648115,5,0,1.2345381318347444,5,0,0.1565338640943322,1,USA,USA,Ohio,N,,
2021-05-26 09:26:11,project_alpha,33,2,1.3175702581471296,9,0,1.2345358096082522,9,0,0.15653337146995233,9,Canada,BRA,Ontario,N,,asia-east1
2021-05-27 09:26:11,project_alpha,23,7,3.8426656942686397,5,0,1.2345361527922496,1,0,0.15653344442404038,1,Canada,CAN,Changhua County,N,,
2021-05-28 09:26:11,project_theta,26,7,1.5528211266906415,8,0,1.2345353888702213,8,0,0.15653328208814332,8,Canada,CAN,Ontario,N,,
2021-05-29 09:26:11,project_alpha,21,2,2.8087739630726207,9,0,1.2345376928823677,6,0,0.1565337709889923,6,Taiwan,TWN,Changhua County,N,,
2021-05-30 09:26:11,project_gamma,34,5,1.8905181803096922,2,0,1.2345356365013336,2,0,0.1565333348982352,2,USA,USA,Ohio,N,gcp,
2021-05-31 09:26:11,project_beta,27,7,2.6521596276792025,6,0,1.2345380451797392,6,0,0.1565338458026924,7,Canada,BRA,Ontario,Y,,asia-east1
2021-06-01 09:26:11,project_alpha,10,7,1.6890557501469838,3,0,1.2345352143348094,3,0,0.15653324540094576,3,Canada,BRA,Ontario,N,,asia-east1
2021-06-02 09:26:11,project_gamma,20,5,1.6086577198492433,6,0,1.2345369312419159,7,0,0.15653360851182022,6,USA,USA,Ohio,N,,
2021-06-03 09:26:11,project_delta,31,5,0.5,2,0,1.2345370760612884,2,0,0.1565336399478856,2,Taiwan,USA,Ohio,N,,
2021-06-04 09:26:11,project_delta,47,4,1.8640404429029358,7,0,1.234537090725131,7,0,0.15653364318309226,6,Taiwan,TWN,Ontario,Y,,
2021-06-05 09:26:11,project_beta,30,8,3.889762558979974,8,0,1.2345353338484255,3,0,0.15653327095805555,8,Canada,BRA,Sao Paulo,N,,
2021-06-06 09:26:11,project_alpha,42,7,2.5809638201445453,2,0,1.2345372716844536,2,0,0.15653368168834722,2,Brazil,BRA,Ontario,N,,asia-east1
2021-06-07 09:26:11,project_alpha,44,9,4.038159421005913,3,0,1.2345369577255945,3,0,0.15653361530921955,8,Canada,CAN,Ontario,N,,
2021-06-08 09:26:11,project_gamma,29,8,4.5,5,0,1.2345364794526075,1,0,0.1565335137942676,1,Taiwan,TWN,Changhua County,N,,asia-east1
2021-06-09 09:26:11,project_delta,22,4,0.9745828032367265,1,0,1.2345378726018739,5,0,0.1565338092352635,1,Canada,TWN,Changhua County,N,,
2021-06-10 09:26:11,project_beta,33,8,2.6639727847381596,8,0,1.234535,8,0,0.1565332,8,Brazil,BRA,Sao Paulo,N,,brazilsouth
2021-06-11 09:26:11,project_alpha,45,7,2.907088517928062,8,0,1.2345363137066308,8,0,0.15653347841970053,8,Canada,CAN,Changhua County,Y,,brazilsouth
2021-06-12 09:26:11,project_beta,10,7,1.6041871160423562,8,0,1.2345377866430836,8,0,0.15653379058740155,8,Canada,CAN,Ontario,N,,
2021-06-13 09:26:11,project_delta,39,6,4.237059552462883,5,0,1.2345354321433433,7,0,0.15653329146746486,5,Canada,CAN,Changhua County,N,,
2021-06-14 09:26:11,project_gamma,33,7,2.8533757750773105,2,0,1.234536912919931,2,0,0.1565336054049919,2,USA,TWN,Changhua County,N,,
2021-06-15 09:26:11,project_delta,33,6,4.5,4,0,1.2345362851242694,4,0,0.1565334725952077,4,Canada,CAN,Ontario,N,,
2021-06-16 09:26:11,project_delta,25,4,1.1284298216636892,4,0,1.234537322635383,4,0,0.15653369298272474,4,USA,TWN,Changhua County,Y,,
2021-06-17 09:26:11,project_alpha,33,1,4.5,6,0,1.2345363210930502,6,0,0.15653348012990537,6,Canada,CAN,Ontario,N,,brazilsouth
2021-06-18 09:26:11,project_delta,41,6,4.306262839264206,7,0,1.2345362124081076,7,0,0.15653345723230988,7,Taiwan,CAN,Ontario,N,,
2021-06-19 09:26:11,project_theta,29,4,1.1345028225218747,6,0,1.2345355994321545,6,0,0.1565333270981022,6,Canada,CAN,Ontario,N,,
2021-06-20 09:26:11,project_alpha,29,9,3.6320964916746163,5,0,1.2345370341099724,5,0,0.15653363080565208,7,Canada,CAN,Ontario,Y,,brazilsouth
2021-06-21 09:26:11,project_beta,49,4,0.8745246190974316,4,0,1.2345377576737895,4,0,0.15653378506967963,4,Brazil,BRA,Sao Paulo,Y,gcp,asia-east1
2021-06-22 09:26:11,project_delta,30,5,0.5,6,0,1.2345383138875619,4,0,0.15653390256179514,6,Taiwan,USA,Changhua County,N,gcp,
2021-06-23 09:26:11,project_alpha,34,9,0.9310708279112443,7,0,1.2345364285081923,7,0,0.15653350288398704,7,Canada,CAN,Ontario,N,,
2021-06-24 09:26:11,project_theta,35,4,3.6918994510180063,6,0,1.234536561239138,6,0,0.15653353135075565,6,Taiwan,TWN,Changhua County,N,,
2021-06-25 09:26:11,project_beta,34,6,1.9408056905302615,5,0,1.2345368362075437,7,0,0.15653358914205057,7,Canada,CAN,Ontario,N,,
2021-06-26 09:26:11,project_alpha,27,5,2.6132922129831013,2,0,1.2345369900897736,2,0,0.1565336221291231,2,Canada,CAN,Ontario,N,,
2021-06-27 09:26:11,project_gamma,39,7,2.199244571033678,6,0,1.2345380692544488,6,0,0.15653385067185652,6,USA,USA,Ohio,N,gcp,
2021-06-28 09:26:11,project_theta,14,2,2.0487884600269206,3,0,1.2345377781541527,3,0,0.15653378925034922,3,Canada,CAN,Ontario,N,,
2021-06-29 09:26:11,project_delta,48,4,2.342830930838983,9,0,1.2345375954171363,6,0,0.15653375031154396,4,Taiwan,TWN,Ontario,N,,asia-east1
2021-06-30 09:26:11,project_alpha,33,6,1.9573382846721332,3,0,1.2345365392897483,3,0,0.15653352626443562,1,Brazil,CAN,Ontario,N,,brazilsouth
2021-07-01 09:26:11,project_alpha,28,6,2.386547299046664,7,0,1.234537027567776,7,0,0.15653362938179566,7,Brazil,BRA,Sao Paulo,N,,brazilsouth
2021-07-02 09:26:11,project_delta,24,2,2.253940157969916,7,0,1.2345371921901782,7,0,0.15653366507661917,7,Taiwan,TWN,Changhua County,N,,
2021-07-03 09:26:11,project_gamma,30,7,4.246340987175155,1,0,1.2345378960529674,1,0,0.15653381469854946,1,Taiwan,TWN,Changhua County,N,,
2021-07-04 09:26:11,project_alpha,34,9,4.438668696338498,4,0,1.234538396,4,0,0.15653392,4,Canada,CAN,Ontario,N,,
2021-07-05 09:26:11,project_gamma,33,5,3.062103947518943,5,0,1.234537943222811,1,0,0.15653382426965995,5,USA,TWN,Changhua County,N,,
2021-07-06 09:26:11,project_beta,37,8,3.486444256041823,7,0,1.234536389796805,7,0,0.15653349517291815,7,Canada,CAN,Ontario,Y,,brazilsouth
2021-07-07 09:26:11,project_beta,28,7,3.695959969985509,7,0,1.2345366399328148,5,0,0.1565335473666814,5,Brazil,BRA,Sao Paulo,N,,
2021-07-08 09:26:11,project_delta,34,7,2.1576836238379693,5,0,1.234536346867973,5,0,0.1565334855727302,5,Canada,CAN,Ontario,N,,
2021-07-09 09:26:11,project_delta,49,9,4.384414287096447,9,0,1.2345350486661133,9,0,0.15653321063979314,9,Canada,CAN,Ontario,N,,brazilsouth
2021-07-10 09:26:11,project_gamma,49,5,2.1292631854325266,2,0,1.2345368725393573,2,0,0.1565335966801978,2,USA,USA,Ohio,Y,gcp,
2021-07-11 09:26:11,project_theta,35,9,2.935309901303226,4,0,1.2345366037702905,4,0,0.15653354038205614,4,Canada,CAN,Sao Paulo,N,,
2021-07-12 09:26:11,project_gamma,41,1,3.181073876912823,7,0,1.2345358005578757,5,0,0.15653336976381002,7,USA,TWN,Ohio,N,,
2021-07-13 09:26:11,project_gamma,46,4,1.0622533418382079,6,0,1.2345368884196224,6,0,0.15653360008288017,6,Taiwan,TWN,Ohio,Y,,
2021-07-14 09:26:11,project_theta,44,2,1.5736828147100856,8,0,1.2345379634859264,8,0,0.15653382849754754,8,Canada,CAN,Ontario,Y,gcp,brazilsouth
2021-07-15 09:26:11,project_alpha,35,5,2.5654382434057528,6,0,1.2345367661246776,9,0,0.15653357447687363,9,Canada,TWN,Changhua County,N,gcp,
2021-07-16 09:26:11,project_delta,49,7,1.8899572014666763,9,0,1.234537361710076,9,0,0.15653370064775052,9,Taiwan,USA,Ohio,N,,
2021-07-17 09:26:11,project_gamma,30,7,3.772551889418194,1,0,1.2345369842684817,1,0,0.15653362092089135,1,USA,USA,Ohio,N,,
2021-07-18 09:26:11,project_theta,22,9,0.5,9,0,1.2345383303193744,4,0,0.1565339059791832,4,Canada,CAN,Ontario,N,,asia-east1
2021-07-19 09:26:11,project_delta,36,6,2.855365717654355,1,0,1.234538396,1,0,0.15653392,5,Taiwan,USA,Changhua County,N,gcp,asia-east1
2021-07-20 09:26:11,project_theta,34,9,2.819857449458761,9,0,1.234537072523154,9,0,0.15653363957762131,9,Canada,BRA,Ontario,Y,,
2021-07-21 09:26:11,project_alpha,29,4,3.020648675228048,6,0,1.2345382623471415,6,0,0.15653389232672918,6,Canada,CAN,Ontario,N,,
2021-07-22 09:26:11,project_delta,27,5,0.5,7,0,1.2345383479333463,7,0,0.15653390997722863,7,USA,USA,Ohio,N,gcp,
2021-07-23 09:26:11,project_delta,18,7,3.355782222254688,7,0,1.234536592032531,5,0,0.1565335371079187,7,Taiwan,CAN,Changhua County,N,,
2021-07-24 09:26:11,project_delta,13,9,0.8963302471589989,6,0,1.2345366778285496,6,0,0.15653355494208424,7,Taiwan,TWN,Changhua County,N,,asia-east1
2021-07-25 09:26:11,project_delta,13,9,1.4219134312637776,9,0,1.2345368220161836,6,0,0.1565335863917744,9,Taiwan,TWN,Changhua County,N,,
2021-07-26 09:26:11,project_theta,48,5,3.1094209824382864,4,0,1.2345362511268088,4,0,0.15653346540761004,4,Canada,CAN,Ontario,N,,asia-east1
2021-07-27 09:26:11,project_theta,48,4,2.5935406418189135,6,0,1.2345360924210722,6,0,0.15653343142688864,6,Canada,CAN,Ontario,Y,,brazilsouth
2021-07-28 09:26:11,project_alpha,37,2,1.2694384565270813,1,0,1.2345374329128174,1,0,0.1565337159167714,1,Canada,CAN,Ontario,Y,,
2021-07-29 09:26:11,project_delta,24,7,0.9064506678665927,6,0,1.2345370034237173,6,0,0.15653362484891048,6,Taiwan,TWN,Changhua County,N,,
2021-07-30 09:26:11,project_alpha,11,4,0.9562600420366507,3,0,1.2345374289962285,3,0,0.1565337155088132,1,Canada,CAN,Ontario,N,,brazilsouth
2021-07-31 09:26:11,project_alpha,15,8,4.5,5,0,1.2345365748644885,7,0,0.15653353345778565,5,Canada,BRA,Ontario,N,,brazilsouth
2021-08-01 09:26:11,project_delta,45,5,0.6635502467134073,7,0,1.234537040430555,7,0,0.15653363241710475,7,Taiwan,TWN,Changhua County,N,,
2021-08-02 09:26:11,project_theta,23,4,2.068935587786276,5,0,1.2345372827532948,5,0,0.15653368381676872,7,Brazil,BRA,Ontario,N,,asia-east1
2021-08-03 09:26:11,project_alpha,31,4,2.4233022525784946,4,0,1.234536750783352,2,0,0.15653357091123704,4,Canada,CAN,Ontario,N,,
2021-08-04 09:26:11,project_beta,44,9,3.2424394566706454,6,0,1.2345362863824303,6,0,0.15653347249780214,6,Brazil,BRA,Sao Paulo,N,,asia-east1
